"","minute","temp_mean","sal_mean","depth_mean"
"157",2021-01-15 12:30:00,29.4666666666667,33.8215851866667,0.314333333333333
"158",2021-01-15 12:31:00,29.4166666666667,33.839703675,0.332833333333333
"159",2021-01-15 12:32:00,29.4266666666667,33.8381928116667,0.321333333333333
"160",2021-01-15 12:33:00,29.3983333333333,33.8515392833333,0.323666666666667
"161",2021-01-15 12:34:00,29.475,33.76630701,0.3305
"162",2021-01-15 12:35:00,29.5116666666667,33.75813437,0.320666666666667
"163",2021-01-15 12:36:00,29.485,33.7719122016667,0.3285
"164",2021-01-15 12:37:00,29.38,33.8012459183333,0.325
"165",2021-01-15 12:38:00,29.4883333333333,33.8218666883333,0.336166666666667
"166",2021-01-15 12:39:00,29.5816666666667,33.7606239183333,0.344333333333333
"167",2021-01-15 12:40:00,29.5866666666667,33.75386583,0.324833333333333
"168",2021-01-15 12:41:00,29.615,33.7186576633333,0.3275
"169",2021-01-15 12:42:00,29.6433333333333,33.681874065,0.370333333333333
"170",2021-01-15 12:43:00,29.65,33.69419798,0.326666666666667
"171",2021-01-15 12:44:00,29.655,33.3775806083333,0.332666666666667
"172",2021-01-15 12:45:00,29.63,33.2293649116667,0.353833333333333
"173",2021-01-15 12:46:00,29.5216666666667,33.29721799,0.347333333333333
"174",2021-01-15 12:47:00,29.58,33.5851975033333,0.347666666666667
"175",2021-01-15 12:48:00,29.565,33.6437115416667,0.350166666666667
"176",2021-01-15 12:49:00,29.5983333333333,33.660825305,0.336166666666667
"177",2021-01-15 12:50:00,29.6733333333333,33.6276122366667,0.375333333333333
"178",2021-01-15 12:51:00,29.61,33.667473715,0.361666666666667
"179",2021-01-15 12:52:00,29.7383333333333,33.6173067033333,0.367
"180",2021-01-15 12:53:00,29.715,33.6308311233333,0.378
"181",2021-01-15 12:54:00,29.5933333333333,33.6704377983333,0.3745
"182",2021-01-15 12:55:00,29.395,33.7885379283333,0.338166666666667
"183",2021-01-15 12:56:00,29.6383333333333,32.39295064,0.3595
"184",2021-01-15 12:57:00,29.6783333333333,33.6722813066667,0.374333333333333
"185",2021-01-15 12:58:00,29.6516666666667,33.7062891233333,0.347666666666667
"186",2021-01-15 12:59:00,29.6666666666667,33.6820569033333,0.36
"187",2021-01-15 13:00:00,29.6233333333333,33.7123992333333,0.377
